Unnamed: 0,userID,hotelID,prediction
9035,8189,494,0.689357
9034,8189,2,0.6828979
9037,8189,378,0.6703234
9038,8189,292,0.6689316
9040,8189,266,0.6610812
9039,8189,193,0.65408313
9032,8189,237,0.6534604
9028,8189,356,0.65103626
9042,8189,338,0.6509809
9044,8189,255,0.6499124
9043,8189,330,0.64711946
9027,8189,120,0.64086884
9041,8189,488,0.63909024
9036,8189,227,0.6376061
9033,8189,351,0.6367384
9026,8189,148,0.63253933
9046,8189,173,0.631599
9029,8189,530,0.631204
9025,8189,11,0.62998813
9030,8189,380,0.6273676
9024,8147,551,18.930885
9005,8147,132,13.516643
9022,8147,282,7.316312
9018,8147,469,2.6811419
9013,8147,23,1.568322
9017,8147,234,1.3471813
9015,8147,266,0.7046876
9008,8147,2,0.6776798
9009,8147,494,0.6739913
9010,8147,292,0.65917903
9004,8147,380,0.6520233
9007,8147,237,0.65060997
9021,8147,456,0.65005845
9016,8147,488,0.64082676
9001,8147,441,0.63818145
9000,8147,11,0.636916
9020,8147,507,0.6306538
9006,8147,390,0.62969404
9011,8147,193,0.62907845
9003,8147,356,0.6283151
9002,8147,148,0.62660235
9019,8147,255,0.6259229
9023,8147,47,0.6256302
9012,8147,87,0.6180335
9014,8147,573,0.61791986
8998,8145,282,12.130882
8993,8145,469,11.649333
8980,8145,132,8.684079
8989,8145,23,3.7762442
8990,8145,266,0.70209277
8984,8145,494,0.69000554
8987,8145,292,0.6804865
8983,8145,2,0.6773068
8995,8145,255,0.6648298
8981,8145,237,0.664112
8996,8145,173,0.66377616
8992,8145,488,0.6558669
8977,8145,148,0.6538506
8991,8145,154,0.6529754
8986,8145,227,0.6522578
8982,8145,351,0.64823246
8978,8145,356,0.6479649
8994,8145,330,0.6451134
8975,8145,11,0.6450195
8988,8145,193,0.64161706
8997,8145,456,0.6409475
8976,8145,537,0.63984746
8999,8145,238,0.6320871
8985,8145,363,0.6309354
8979,8145,380,0.62984985
8974,8139,551,19.781822
8969,8139,469,11.5324955
8973,8139,282,2.0769064
8956,8139,132,1.0783832
8960,8139,2,0.6938041
8962,8139,494,0.6904338
8957,8139,237,0.677674
8965,8139,266,0.67713594
8966,8139,488,0.6700687
8950,8139,11,0.6644479
8971,8139,456,0.6613826
8952,8139,148,0.6608056
8954,8139,356,0.65596277
8963,8139,227,0.6530769
8955,8139,380,0.6465793
8951,8139,537,0.64163506
8953,8139,120,0.6383363
8964,8139,292,0.6381097
8972,8139,48,0.63782245
8958,8139,389,0.6373936
8968,8139,338,0.6361987
8967,8139,319,0.6357815
8959,8139,408,0.63475436
8961,8139,183,0.63393855
8970,8139,17,0.630782
8949,8133,551,22.039057
8948,8133,282,14.712383
8931,8133,132,0.90726554
8935,8133,2,0.7027367
8940,8133,266,0.690497
8936,8133,494,0.68722403
8938,8133,292,0.66731966
8929,8133,356,0.66640866
8932,8133,237,0.6583299
8941,8133,488,0.6560476
8934,8133,408,0.6549115
8946,8133,456,0.651595
8927,8133,148,0.65039206
8928,8133,120,0.64621335
8926,8133,420,0.6432504
8925,8133,11,0.63979614
8947,8133,48,0.6380362
8939,8133,193,0.63668656
8943,8133,338,0.63655704
8945,8133,173,0.6362395
8937,8133,141,0.63345116
8930,8133,275,0.62979645
8944,8133,507,0.6288529
8933,8133,351,0.6243967
8942,8133,319,0.6239695
8913,8128,23,13.709469
8922,8128,282,12.97637
8918,8128,469,12.029807
8905,8128,132,9.123587
8924,8128,551,2.1494956
8914,8128,266,0.6976547
8907,8128,2,0.69514793
8900,8128,11,0.6808386
8909,8128,494,0.67671645
8911,8128,292,0.66022044
8923,8128,47,0.6575002
8903,8128,356,0.6496589
8916,8128,488,0.6488489
8915,8128,154,0.646224
8904,8128,380,0.6451083
8902,8128,148,0.64018214
8906,8128,351,0.6388289
8901,8128,441,0.63823473
8910,8128,363,0.63289976
8921,8128,456,0.63122976
8912,8128,193,0.6307093
8920,8128,255,0.6287113
8908,8128,183,0.6249381
8917,8128,429,0.6247472
8919,8128,500,0.6233976
8899,8118,551,24.073652
8891,8118,469,10.877712
8879,8118,46,7.501885
8898,8118,295,1.4722973
8894,8118,4,1.0856961
8896,8118,282,0.8040542
8880,8118,2,0.68037933
8878,8118,237,0.6700146
8882,8118,494,0.6536037
8875,8118,148,0.6407742
8889,8118,488,0.63897127
8885,8118,184,0.62096906
8876,8118,120,0.62046987
8888,8118,266,0.61850095
8884,8118,378,0.6179408
8886,8118,292,0.61765504
8893,8118,500,0.61652
8895,8118,48,0.6165175
8881,8118,183,0.61554706
8890,8118,558,0.6097785
8877,8118,356,0.60625374
8897,8118,47,0.604607
8892,8118,330,0.60318303
8883,8118,227,0.6027642
8887,8118,193,0.6022225
8874,8108,551,17.410809
8868,8108,469,16.407774
8873,8108,282,9.016661
8871,8108,147,4.0706825
8855,8108,132,2.2963195
8859,8108,2,0.70376146
8866,8108,266,0.7031911
8860,8108,494,0.69721776
8864,8108,292,0.688569
8867,8108,488,0.6778531
8857,8108,237,0.67209005
8852,8108,148,0.67182267
8850,8108,11,0.6685823
8854,8108,356,0.66501963
8851,8108,537,0.6576874
8870,8108,255,0.6558684
8872,8108,456,0.6511528
8853,8108,120,0.64968455
8862,8108,378,0.6490238
8863,8108,141,0.6473412
8858,8108,351,0.6469554
8861,8108,227,0.6428045
8869,8108,330,0.64263135
8865,8108,193,0.642273
8856,8108,526,0.6419231
8849,8106,551,20.384708
8847,8106,282,10.5248995
8832,8106,132,1.0515765
8835,8106,2,0.69920653
8841,8106,266,0.68560547
8836,8106,494,0.6847996
8833,8106,237,0.66868496
8829,8106,356,0.6589153
8842,8106,488,0.6574755
8839,8106,292,0.65224534
8828,8106,120,0.6500483
8834,8106,351,0.64984906
8846,8106,48,0.6487139
8848,8106,47,0.64797664
8845,8106,456,0.64452136
8827,8106,537,0.640988
8844,8106,255,0.6390106
8830,8106,275,0.6387051
8840,8106,573,0.6377849
8838,8106,141,0.6375808
8843,8106,338,0.6373145
8831,8106,380,0.6358427
8826,8106,420,0.63007534
8837,8106,227,0.62947243
8825,8106,11,0.62713814
8816,8083,469,7.4926505
8823,8083,282,6.401308
8824,8083,551,5.5805697
8819,8083,147,1.0973822
8809,8083,494,0.6982482
8808,8083,2,0.69805104
8813,8083,266,0.6681973
8811,8083,292,0.66446584
8800,8083,11,0.6535022
8804,8083,148,0.6522238
8806,8083,237,0.6519742
8807,8083,351,0.64997196
8815,8083,338,0.6499331
8802,8083,441,0.6491112
8801,8083,420,0.64883924
8822,8083,456,0.64875215
8814,8083,488,0.6472158
8803,8083,537,0.6469337
8805,8083,356,0.6465859
8812,8083,193,0.6437681
8817,8083,330,0.6424181
8818,8083,340,0.6418201
8810,8083,227,0.64006627
8821,8083,173,0.63790196
8820,8083,507,0.6334265
8799,8041,551,21.578157
8793,8041,6,8.646357
8792,8041,147,3.2420404
8790,8041,543,2.954225
8797,8041,282,2.8949804
8782,8041,494,0.7050733
8780,8041,2,0.6867843
8785,8041,292,0.6535479
8775,8041,11,0.6518211
8788,8041,266,0.6473703
8789,8041,338,0.6438328
8777,8041,356,0.63130593
8786,8041,193,0.6309035
8791,8041,330,0.630533
8794,8041,507,0.6301017
8798,8041,47,0.6287172
8784,8041,141,0.62668866
8783,8041,129,0.6258373
8779,8041,237,0.6249591
8787,8041,573,0.6243865
8796,8041,456,0.62365407
8781,8041,183,0.6232823
8778,8041,380,0.6219547
8795,8041,173,0.6215542
8776,8041,513,0.62012386
8774,8039,551,17.316284
8757,8039,132,8.063493
8773,8039,282,4.992973
8769,8039,234,0.88314325
8765,8039,266,0.6850713
8762,8039,494,0.67883223
8755,8039,356,0.66773504
8760,8039,2,0.6593229
8759,8039,408,0.65186733
8764,8039,292,0.65143895
8771,8039,456,0.6514085
8768,8039,319,0.650186
8754,8039,148,0.6468714
8758,8039,237,0.6406158
8767,8039,488,0.63919616
8766,8039,154,0.631308
8753,8039,537,0.6310149
8750,8039,11,0.62905866
8770,8039,173,0.6287141
8752,8039,441,0.62834716
8772,8039,48,0.6243667
8763,8039,378,0.6242697
8756,8039,380,0.6242551
8751,8039,420,0.62143487
8761,8039,183,0.61978126
8749,7993,551,18.41138
8747,7993,282,15.820414
8742,7993,469,10.363882
8743,7993,147,7.730478
8744,7993,6,1.772101
8734,7993,494,0.7056786
8738,7993,266,0.680682
8733,7993,2,0.68055373
8737,7993,292,0.6770941
8725,7993,11,0.66881716
8730,7993,356,0.6648031
8736,7993,141,0.6575289
8739,7993,488,0.65049094
8745,7993,456,0.64792
8746,7993,48,0.6404857
8748,7993,47,0.63868177
8731,7993,380,0.6373032
8732,7993,237,0.63619053
8729,7993,120,0.6326718
8741,7993,338,0.6320946
8727,7993,537,0.62981343
8728,7993,148,0.6265667
8735,7993,363,0.6265223
8726,7993,441,0.6232666
8740,7993,319,0.62253433
8724,7979,551,13.251036
8723,7979,282,12.158399
8717,7979,469,11.179928
8706,7979,132,6.36268
8719,7979,147,1.989763
8710,7979,2,0.71965885
8711,7979,494,0.7118833
8715,7979,266,0.7022967
8714,7979,292,0.68467635
8704,7979,356,0.6690153
8716,7979,488,0.668378
8700,7979,11,0.66448873
8713,7979,378,0.66422033
8702,7979,148,0.66373044
8708,7979,351,0.6634962
8707,7979,237,0.66232485
8701,7979,537,0.66163695
8721,7979,456,0.66146225
8720,7979,507,0.66124004
8722,7979,48,0.65569115
8703,7979,120,0.6523307
8709,7979,408,0.6508967
8718,7979,255,0.6493048
8705,7979,380,0.6480984
8712,7979,227,0.64190215
8683,7971,132,11.901572
8698,7971,243,2.977185
8699,7971,551,2.576291
8697,7971,282,2.4294071
8690,7971,266,0.67076504
8687,7971,494,0.66455144
8678,7971,148,0.65671366
8686,7971,2,0.6408117
8677,7971,537,0.6406523
8680,7971,356,0.63867587
8691,7971,488,0.63746727
8681,7971,275,0.62958676
8695,7971,456,0.62863886
8682,7971,380,0.6279942
8675,7971,11,0.6262993
8679,7971,120,0.62613356
8688,7971,292,0.6238014
8696,7971,48,0.6193523
8694,7971,507,0.6192728
8692,7971,330,0.6148751
8685,7971,237,0.6146435
8684,7971,526,0.60893893
8676,7971,441,0.60693264
8689,7971,87,0.60686433
8693,7971,255,0.60672647
8672,7952,282,16.40538
8674,7952,551,16.032003
8656,7952,132,3.2326963
8665,7952,266,0.70093286
8663,7952,292,0.69683594
8658,7952,2,0.68910646
8659,7952,494,0.6871917
8650,7952,11,0.66989094
8652,7952,148,0.6666807
8671,7952,456,0.6649372
8654,7952,356,0.66373754
8664,7952,193,0.6606659
8666,7952,488,0.65854573
8667,7952,338,0.65763706
8655,7952,380,0.64862686
8653,7952,120,0.6448631
8660,7952,227,0.6417792
8651,7952,107,0.64120793
8657,7952,237,0.64054126
8661,7952,141,0.6402802
8669,7952,255,0.6365336
8662,7952,184,0.634561
8670,7952,17,0.6326217
8668,7952,330,0.6316594
8673,7952,554,0.6312881
8649,7913,551,19.825169
8647,7913,282,15.921833
8630,7913,132,9.969276
8641,7913,234,3.4604461
8643,7913,469,3.2964578
8638,7913,23,1.8196899
8634,7913,494,0.70171636
8639,7913,266,0.68184996
8632,7913,2,0.6791878
8637,7913,292,0.6709355
8635,7913,227,0.66681564
8627,7913,148,0.6646105
8642,7913,338,0.66108745
8625,7913,11,0.66066134
8631,7913,237,0.6549447
8626,7913,537,0.6529738
8633,7913,183,0.65247893
8636,7913,378,0.65222675
8645,7913,456,0.65069
8628,7913,356,0.6500845
8644,7913,255,0.6455638
8648,7913,47,0.64234376
8646,7913,48,0.6418242
8640,7913,429,0.639134
8629,7913,380,0.63721037
8624,7910,551,16.735249
8618,7910,234,6.383495
8607,7910,132,5.1190886
8623,7910,282,1.4856161
8615,7910,292,0.6913117
8616,7910,266,0.68242645
8610,7910,494,0.67584836
8608,7910,237,0.67196745
8609,7910,2,0.6706884
8617,7910,488,0.66311306
8604,7910,356,0.65012646
8622,7910,456,0.6499373
8600,7910,11,0.63719106
8619,7910,255,0.6315005
8620,7910,340,0.6301748
8603,7910,148,0.629153
8621,7910,173,0.6290142
8602,7910,537,0.62889564
8613,7910,540,0.6256771
8614,7910,184,0.6253228
8611,7910,378,0.6217993
8612,7910,141,0.6163372
8601,7910,510,0.6160376
8605,7910,571,0.6159374
8606,7910,273,0.61490315
8599,7891,551,18.946445
8582,7891,132,2.8667877
8598,7891,282,1.0912697
8592,7891,266,0.70024073
8588,7891,494,0.69088256
8586,7891,2,0.6888068
8584,7891,237,0.66201967
8585,7891,408,0.6610763
8590,7891,292,0.66096884
8593,7891,488,0.6374444
8596,7891,456,0.63508046
8577,7891,148,0.6349707
8597,7891,48,0.6342088
8579,7891,356,0.6340653
8578,7891,120,0.6339642
8589,7891,378,0.6310706
8576,7891,107,0.628914
8580,7891,275,0.6281423
8575,7891,11,0.6278559
8591,7891,193,0.62382144
8581,7891,380,0.6230065
8594,7891,330,0.6224175
8583,7891,390,0.621328
8587,7891,61,0.6172609
8595,7891,500,0.61597276
8572,7886,282,15.75132
8574,7886,551,14.253628
8571,7886,147,13.986221
8554,7886,132,12.0962715
8573,7886,295,6.641805
8570,7886,31,6.249796
8568,7886,469,1.0790153
8559,7886,2,0.6740642
8560,7886,494,0.660537
8562,7886,292,0.6585651
8567,7886,338,0.6465787
8569,7886,330,0.6343478
8564,7886,266,0.6322457
8553,7886,380,0.6318271
8558,7886,408,0.6257499
8565,7886,509,0.62563705
8557,7886,389,0.6240799
8563,7886,193,0.6225189
8556,7886,237,0.6196844
8561,7886,378,0.61793077
8552,7886,530,0.6178131
8550,7886,11,0.6164873
8555,7886,390,0.6118595
8566,7886,254,0.6099601
8551,7886,120,0.60976523
8548,7866,282,13.982103
8544,7866,469,13.431942
8531,7866,132,11.4602785
8538,7866,23,6.9122133
8549,7866,551,4.89639
8535,7866,494,0.6720125
8537,7866,292,0.67080706
8539,7866,266,0.67028034
8534,7866,2,0.6611105
8543,7866,338,0.6568191
8547,7866,456,0.6495653
8529,7866,356,0.6488206
8545,7866,255,0.6483022
8541,7866,488,0.63877916
8526,7866,441,0.6386676
8536,7866,227,0.63662183
8542,7866,429,0.6351049
8546,7866,173,0.63312626
8532,7866,237,0.6326786
8527,7866,537,0.6320841
8528,7866,148,0.63154906
8525,7866,11,0.6289775
8540,7866,154,0.6272274
8533,7866,351,0.62396085
8530,7866,411,0.62237924
8524,7859,551,17.499813
8517,7859,469,9.095505
8522,7859,282,8.50878
8507,7859,132,0.82411766
8511,7859,2,0.6947066
8512,7859,494,0.6923007
8513,7859,292,0.67998135
8514,7859,266,0.678416
8505,7859,356,0.66891265
8516,7859,338,0.66376084
8502,7859,537,0.65810126
8515,7859,488,0.657787
8519,7859,255,0.65713924
8508,7859,237,0.6554079
8521,7859,456,0.6504979
8504,7859,120,0.64883137
8523,7859,47,0.64618844
8503,7859,148,0.6437487
8510,7859,408,0.6392369
8518,7859,330,0.63808566
8509,7859,351,0.63615865
8520,7859,173,0.63613653
8501,7859,441,0.63118356
8506,7859,380,0.6306837
8500,7859,11,0.628722
8496,7821,282,19.196198
8479,7821,132,14.05753
8486,7821,23,12.157744
8492,7821,469,12.003044
8498,7821,243,5.5391874
8499,7821,551,4.416925
8487,7821,266,0.6818726
8482,7821,494,0.67223644
8484,7821,292,0.66289186
8494,7821,456,0.6537748
8481,7821,2,0.652567
8495,7821,48,0.6459293
8491,7821,338,0.6434482
8475,7821,11,0.64150476
8488,7821,154,0.6406206
8485,7821,193,0.63677263
8476,7821,441,0.6343401
8480,7821,237,0.6334435
8483,7821,227,0.6305702
8478,7821,380,0.6287991
8490,7821,319,0.6271392
8497,7821,47,0.6268991
8493,7821,173,0.62428856
8477,7821,148,0.6218956
8489,7821,488,0.6212864
8474,7817,551,18.290276
8466,7817,23,9.935328
8462,7817,494,0.68888944
8460,7817,2,0.68041223
8453,7817,148,0.677192
8450,7817,11,0.67382705
8468,7817,266,0.67124003
8465,7817,292,0.65562594
8463,7817,141,0.6506843
8470,7817,338,0.6471765
8473,7817,456,0.6464691
8455,7817,356,0.6386782
8461,7817,183,0.6322847
8457,7817,380,0.6295366
8469,7817,488,0.62720597
8459,7817,351,0.62713766
8452,7817,537,0.62559545
8458,7817,237,0.62275237
8464,7817,184,0.6214414
8471,7817,500,0.61953115
8454,7817,120,0.6178199
8456,7817,273,0.61692595
8472,7817,173,0.61484903
8467,7817,573,0.61362183
8451,7817,420,0.6134374
8449,7806,551,20.984331
8442,7806,469,19.496214
8433,7806,237,0.67579705
8434,7806,2,0.67444426
8438,7806,292,0.6673571
8445,7806,456,0.66270226
8440,7806,488,0.65647125
8443,7806,255,0.6415222
8425,7806,11,0.64070666
8439,7806,266,0.6401817
8431,7806,356,0.6359437
8447,7806,554,0.6353951
8428,7806,537,0.63320285
8435,7806,494,0.6313657
8448,7806,47,0.6305407
8441,7806,254,0.6281925
8446,7806,48,0.6275611
8437,7806,184,0.62514883
8427,7806,261,0.623248
8436,7806,363,0.6219393
8429,7806,148,0.62031513
8444,7806,567,0.6174427
8426,7806,107,0.61610335
8430,7806,120,0.6151964
8432,7806,526,0.61449397
8424,7801,551,24.025953
8418,7801,469,17.076834
8405,7801,132,7.5497837
8422,7801,282,3.231714
8409,7801,2,0.716604
8411,7801,494,0.6786235
8407,7801,237,0.66944504
8416,7801,266,0.66921777
8417,7801,488,0.66169727
8408,7801,408,0.6560431
8400,7801,11,0.6556812
8421,7801,456,0.65245795
8403,7801,356,0.6488502
8423,7801,47,0.6477486
8410,7801,183,0.6471312
8415,7801,292,0.6440156
8413,7801,141,0.64029187
8419,7801,330,0.64011955
8401,7801,148,0.6389638
8404,7801,380,0.63695747
8414,7801,184,0.6354719
8402,7801,120,0.63282955
8420,7801,173,0.63124305
8412,7801,227,0.629561
8406,7801,390,0.62874895
8399,7796,551,12.413548
8388,7796,23,9.348282
8398,7796,282,7.362322
8392,7796,469,0.8108614
8389,7796,266,0.6822843
8383,7796,494,0.67396903
8384,7796,378,0.64749354
8376,7796,148,0.64542073
8386,7796,292,0.64040494
8391,7796,338,0.63172334
8396,7796,173,0.6306169
8380,7796,237,0.6288895
8382,7796,2,0.627868
8393,7796,255,0.62238
8387,7796,193,0.6178421
8377,7796,356,0.6143518
8379,7796,380,0.6117945
8397,7796,456,0.60988206
8375,7796,537,0.60932326
8378,7796,273,0.60827154
8381,7796,408,0.6076079
8394,7796,567,0.60649955
8390,7796,429,0.6060519
8385,7796,141,0.6051997
8395,7796,17,0.6028353
8374,7358,551,15.015365
8366,7358,469,8.72943
8355,7358,132,4.9554453
8373,7358,282,4.922153
8360,7358,494,0.7020626
8359,7358,2,0.700997
8363,7358,266,0.6857224
8362,7358,292,0.683684
8361,7358,378,0.66204685
8356,7358,237,0.6617235
8364,7358,488,0.65278494
8372,7358,48,0.65131617
8350,7358,11,0.6491511
8365,7358,319,0.6475742
8358,7358,408,0.64746994
8368,7358,255,0.6445223
8357,7358,351,0.64432675
8352,7358,148,0.6435761
8371,7358,456,0.6432192
8354,7358,356,0.64257944
8367,7358,330,0.6405088
8353,7358,120,0.6404798
8370,7358,173,0.64009124
8369,7358,507,0.6382403
8351,7358,537,0.6346628
8341,7094,469,20.770103
8348,7094,295,12.847516
8349,7094,551,10.074466
8327,7094,132,5.1970787
8346,7094,282,4.7597375
8330,7094,2,0.6824492
8335,7094,378,0.66337895
8332,7094,494,0.649094
8344,7094,456,0.638739
8338,7094,266,0.6366819
8343,7094,507,0.6363983
8339,7094,488,0.6338974
8336,7094,292,0.6287659
8326,7094,356,0.61945844
8333,7094,387,0.61752164
8345,7094,48,0.61098015
8328,7094,237,0.6101779
8340,7094,338,0.60760665
8342,7094,255,0.6032206
8334,7094,227,0.60269225
8325,7094,537,0.60167754
8337,7094,193,0.6005586
8329,7094,408,0.59942245
8331,7094,343,0.5982865
8347,7094,47,0.5963006
8323,7088,282,11.3192215
8324,7088,551,10.674084
8318,7088,469,7.2851663
8305,7088,132,1.9182004
8321,7088,147,1.4994447
8314,7088,266,0.7117955
8308,7088,2,0.69953823
8309,7088,494,0.69316417
8307,7088,408,0.6719672
8313,7088,292,0.6664914
8306,7088,237,0.65981555
8311,7088,378,0.65907717
8302,7088,356,0.6469168
8310,7088,227,0.64584064
8322,7088,456,0.6389034
8315,7088,488,0.63786
8301,7088,537,0.63682944
8312,7088,141,0.6332231
8304,7088,380,0.63286
8320,7088,255,0.6319455
8319,7088,330,0.6318281
8317,7088,338,0.6292019
8316,7088,509,0.62873
8300,7088,441,0.6286679
8303,7088,275,0.62807447
8299,7082,551,15.446735
8298,7082,282,5.959112
8278,7082,132,2.9147687
8294,7082,362,2.2354128
8289,7082,23,1.6041906
8284,7082,494,0.68264043
8290,7082,266,0.68234915
8282,7082,2,0.6709157
8287,7082,292,0.6615275
8275,7082,107,0.6454436
8279,7082,237,0.6450496
8285,7082,227,0.6392718
8276,7082,120,0.6368255
8297,7082,48,0.63622487
8288,7082,193,0.63183814
8281,7082,408,0.62897676
8283,7082,183,0.62539387
8293,7082,255,0.6249178
8277,7082,356,0.62474084
8280,7082,351,0.6242036
8292,7082,488,0.6229907
8296,7082,456,0.62242246
8286,7082,378,0.6219977
8295,7082,451,0.6217298
8291,7082,57,0.62111545
8267,7074,469,16.511929
8257,7074,132,4.564542
8274,7074,551,3.0167542
8273,7074,282,2.2535162
8261,7074,494,0.66477853
8259,7074,2,0.6615138
8263,7074,292,0.64363164
8269,7074,255,0.6383797
8268,7074,330,0.6281539
8265,7074,266,0.625469
8266,7074,338,0.6197123
8258,7074,351,0.6100173
8250,7074,11,0.6054738
8256,7074,530,0.6014105
8272,7074,456,0.5990032
8260,7074,61,0.59807014
8254,7074,148,0.59750575
8251,7074,420,0.5973313
8264,7074,193,0.59719634
8271,7074,451,0.5949087
8253,7074,537,0.59485
8270,7074,176,0.59296566
8255,7074,356,0.5928275
8262,7074,141,0.5925916
8252,7074,513,0.5909905
8249,7070,551,21.441906
8248,7070,282,15.917767
8244,7070,469,11.462055
8246,7070,147,1.97386
8235,7070,2,0.6905464
8241,7070,266,0.68679035
8236,7070,494,0.6859409
8232,7070,237,0.6717498
8240,7070,292,0.6672686
8242,7070,488,0.65933734
8226,7070,537,0.65326357
8233,7070,351,0.6507393
8231,7070,526,0.64428914
8229,7070,356,0.64241725
8228,7070,120,0.64040124
8225,7070,11,0.6397464
8243,7070,338,0.6394873
8227,7070,148,0.6379123
8237,7070,227,0.6373951
8238,7070,378,0.63682705
8245,7070,255,0.63665265
8239,7070,141,0.6358688
8247,7070,48,0.6326762
8230,7070,380,0.6250096
8234,7070,408,0.6246284
8224,7064,551,20.911198
8206,7064,132,10.934786
8222,7064,282,10.484797
8218,7064,469,6.177068
8214,7064,23,5.6495914
8211,7064,494,0.7067151
8210,7064,2,0.69777405
8215,7064,266,0.69173974
8213,7064,292,0.68293726
8219,7064,255,0.6792935
8202,7064,148,0.6672875
8200,7064,11,0.66201854
8216,7064,488,0.6568783
8209,7064,408,0.65485126
8220,7064,456,0.6528427
8201,7064,537,0.6510662
8207,7064,237,0.6503781
8205,7064,380,0.6493229
8208,7064,389,0.6478489
8203,7064,356,0.64083016
8221,7064,48,0.6399199
8217,7064,319,0.6396416
8212,7064,141,0.6366279
8223,7064,47,0.63512236
8204,7064,326,0.6283337
8199,6993,551,22.748436
8196,6993,282,14.723051
8179,6993,132,9.9088545
8187,6993,23,6.1715283
8191,6993,469,3.822766
8198,6993,243,1.386635
8184,6993,494,0.6937735
8182,6993,2,0.69268554
8188,6993,266,0.69058555
8181,6993,408,0.64519143
8180,6993,237,0.643153
8186,6993,292,0.6410784
8178,6993,380,0.6399478
8177,6993,148,0.638004
8192,6993,500,0.6354542
8175,6993,11,0.63483095
8195,6993,48,0.63478863
8176,6993,441,0.63432205
8197,6993,47,0.63326764
8183,6993,183,0.6325893
8185,6993,378,0.6314434
8190,6993,509,0.6307955
8193,6993,255,0.6283091
8194,6993,456,0.6260099
8189,6993,488,0.62542063
8173,6871,282,12.360279
8155,6871,132,12.042971
8174,6871,551,11.408755
8167,6871,469,8.088453
8163,6871,23,7.026773
8164,6871,266,0.7070584
8159,6871,494,0.6986822
8158,6871,2,0.688021
8161,6871,292,0.6853695
8152,6871,148,0.6595674
8154,6871,356,0.65865946
8166,6871,338,0.6564002
8172,6871,456,0.6557347
8170,6871,173,0.65343654
8150,6871,11,0.6528065
8169,6871,255,0.6518268
8162,6871,193,0.649858
8156,6871,237,0.64525115
8160,6871,227,0.6441249
8153,6871,120,0.6398877
8151,6871,537,0.6392551
8165,6871,488,0.6388362
8157,6871,351,0.63407737
8168,6871,330,0.62866896
8171,6871,451,0.6273251
8131,6796,132,15.396895
8141,6796,23,7.379933
8142,6796,170,4.4742985
8149,6796,551,2.500237
8147,6796,469,2.0346634
8139,6796,292,0.67168087
8138,6796,494,0.65462923
8137,6796,2,0.6396499
8128,6796,148,0.63887376
8143,6796,266,0.62653434
8125,6796,11,0.6200709
8126,6796,420,0.61721784
8127,6796,537,0.6166401
8134,6796,351,0.6142749
8148,6796,255,0.6136693
8129,6796,356,0.6133327
8133,6796,237,0.6132533
8136,6796,160,0.6125208
8130,6796,530,0.60801166
8145,6796,488,0.6067077
8140,6796,291,0.60557914
8132,6796,526,0.6051859
8144,6796,276,0.600861
8146,6796,429,0.59878534
8135,6796,408,0.5936106
8124,6794,551,21.16264
8123,6794,282,14.813002
8117,6794,469,13.589143
8112,6794,23,0.90943784
8113,6794,266,0.70417374
8109,6794,494,0.692699
8108,6794,2,0.6883834
8121,6794,456,0.66789114
8101,6794,148,0.65523964
8122,6794,48,0.65358233
8110,6794,378,0.6449727
8118,6794,500,0.64398056
8114,6794,488,0.6312683
8106,6794,237,0.6309349
8111,6794,292,0.630624
8107,6794,408,0.6267812
8116,6794,338,0.62638044
8115,6794,319,0.625065
8104,6794,273,0.6249624
8120,6794,173,0.624049
8100,6794,11,0.62399936
8103,6794,356,0.62195873
8102,6794,120,0.62047684
8119,6794,340,0.61987174
8105,6794,380,0.61970526
8099,6786,551,19.678331
8092,6786,469,11.826084
8097,6786,282,4.516381
8087,6786,23,2.6086085
8083,6786,2,0.675909
8084,6786,494,0.67065394
8086,6786,292,0.6539901
8096,6786,48,0.64753187
8079,6786,237,0.6474226
8091,6786,338,0.6456794
8095,6786,456,0.64306694
8093,6786,330,0.6362775
8075,6786,11,0.63487005
8089,6786,488,0.63272893
8077,6786,537,0.6324516
8085,6786,141,0.6301792
8098,6786,47,0.6285598
8088,6786,266,0.62528086
8094,6786,255,0.62418723
8081,6786,389,0.6229079
8078,6786,356,0.62209564
8082,6786,408,0.62152785
8076,6786,420,0.62109053
8090,6786,319,0.61766964
8080,6786,351,0.6118087
8071,6671,282,14.552216
8067,6671,469,7.426325
8062,6671,23,5.1276546
8074,6671,551,4.08896
8063,6671,266,0.6753958
8058,6671,2,0.6729125
8059,6671,494,0.66783524
8060,6671,292,0.659022
8066,6671,338,0.65103406
8069,6671,456,0.64975727
8050,6671,11,0.64303035
8070,6671,48,0.6371757
8064,6671,488,0.62897193
8073,6671,47,0.62617034
8054,6671,356,0.6240876
8065,6671,319,0.6221516
8057,6671,408,0.62039155
8051,6671,420,0.61870456
8061,6671,193,0.6172118
8072,6671,554,0.6169454
8053,6671,537,0.61667055
8052,6671,441,0.61647975
8068,6671,224,0.6164576
8055,6671,380,0.61617106
8056,6671,351,0.6160587
8049,6658,551,16.389755
8043,6658,469,6.766427
8030,6658,132,1.5505817
8035,6658,494,0.7156401
8040,6658,266,0.7104606
8034,6658,2,0.7016616
8039,6658,292,0.67167217
8031,6658,237,0.66893953
8037,6658,378,0.6605951
8025,6658,11,0.6587276
8041,6658,488,0.65707505
8027,6658,148,0.6564838
8026,6658,537,0.6562386
8042,6658,338,0.6559138
8033,6658,408,0.655716
8029,6658,380,0.6550319
